56.75,1766,42,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
56.75,1808,43,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
56.75,1850,44,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
56.75,1892,45,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
56.75,1934,46,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
56.75,1976,47,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,65,48,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,107,49,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,149,50,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,191,51,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,233,52,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,275,53,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,317,54,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,359,55,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,401,56,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,443,57,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,485,58,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,527,59,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,569,60,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,611,61,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,653,62,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,695,63,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,737,64,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,779,65,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,821,66,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,863,67,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,905,68,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,947,69,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,989,70,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1031,71,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1073,72,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1115,73,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1157,74,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1199,75,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1241,76,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1283,77,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1325,78,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1367,79,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1409,80,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1451,81,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1493,82,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1535,83,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1577,84,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1619,85,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1661,86,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1703,87,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1745,88,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1787,89,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1829,90,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1871,91,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1913,92,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1955,93,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
92.75,1997,94,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,44,95,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,86,96,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,128,97,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,170,98,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,212,99,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,254,100,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,296,101,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,338,102,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,380,103,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,422,104,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,464,105,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,506,106,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,548,107,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,590,108,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,632,109,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,674,110,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,716,111,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,758,112,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,800,113,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,842,114,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,884,115,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,926,116,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,968,117,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1010,118,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1052,119,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1094,120,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1136,121,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1178,122,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1220,123,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1262,124,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1304,125,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1346,126,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1388,127,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1430,128,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1472,129,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1514,130,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1556,131,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1598,132,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1640,133,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1682,134,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1724,135,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1766,136,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1808,137,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1850,138,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1892,139,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1934,140,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
128.75,1976,141,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,65,142,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,107,143,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,149,144,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,191,145,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,233,146,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,275,147,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,317,148,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,359,149,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,401,150,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,443,151,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,485,152,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,527,153,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,569,154,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,611,155,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,653,156,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,695,157,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,737,158,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,779,159,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,821,160,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,863,161,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,905,162,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,947,163,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,989,164,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1031,165,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1073,166,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1115,167,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1157,168,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1199,169,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1241,170,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1283,171,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1325,172,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1367,173,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1409,174,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1451,175,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1493,176,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1535,177,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1577,178,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1619,179,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1661,180,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1703,181,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1745,182,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1787,183,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1829,184,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1871,185,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1913,186,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1955,187,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
164.75,1997,188,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,44,189,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,86,190,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,128,191,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,170,192,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,212,193,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,254,194,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,296,195,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,338,196,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,380,197,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,422,198,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,464,199,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,506,200,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,548,201,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,590,202,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,632,203,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,674,204,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,716,205,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,758,206,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,800,207,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,842,208,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,884,209,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,926,210,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,968,211,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1010,212,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1052,213,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1094,214,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1136,215,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1178,216,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1220,217,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1262,218,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1304,219,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1346,220,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1388,221,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1430,222,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1472,223,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1514,224,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1556,225,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1598,226,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1640,227,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1682,228,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1724,229,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1766,230,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1808,231,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1850,232,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1892,233,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1934,234,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
200.75,1976,235,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,65,236,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,107,237,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,149,238,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,191,239,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,233,240,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,275,241,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,317,242,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,359,243,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,401,244,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,443,245,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,485,246,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,527,247,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,569,248,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,611,249,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,653,250,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,695,251,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,737,252,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,779,253,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,821,254,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,863,255,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,905,256,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,947,257,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,989,258,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1031,259,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1073,260,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1115,261,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1157,262,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1199,263,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1241,264,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1283,265,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1325,266,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1367,267,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1409,268,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1451,269,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1493,270,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1535,271,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1577,272,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1619,273,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1661,274,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1703,275,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1745,276,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1787,277,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1829,278,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1871,279,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1913,280,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1955,281,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
236.75,1997,282,0,2,0,0,0,10,0,-1,-1,0,-1,-1,-1,-1,-1,-1,
