0x010558|5|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x01055A|5|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x01055C|5|3332|Res|Ina|Ena|Hid|x|ThunderRT6Timer
0x010560|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6Frame
0x010562|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x01057C|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x01057E|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6TextBox
0x010580|4|3332|Res|Ina|Ena|Vis|x|Shell Embedding
0x010622|5|3332|Res|Ina|Ena|Vis|x|Shell DocObject View
0x01062C|6|3332|Res|Ina|Ena|Vis|x|Internet Explorer_Server
0x010584|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6TextBox
0x010586|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x010588|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6HScrollBar
0x01058A|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6VScrollBar
0x01058C|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x01058E|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6UserControlDC
0x010590|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x010592|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x010594|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x010596|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x010598|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6Frame
0x0105A6|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6UserControlDC
0x0105AA|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6ComboBox
0x0105AE|4|3332|Res|Ina|Ena|Vis|x|Edit
0x0105B0|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105B2|2|3332|Res|Ina|Ena|Vis|x|ThunderRT6UserControlDC
0x0105B4|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6Timer
0x0105B6|2|3332|Res|Ina|Ena|Hid|x|ThunderRT6PictureBoxDC
0x0105B8|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6Frame
0x0105BA|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6UserControlDC
0x0105BC|5|3332|Res|Ina|Ena|Hid|x|ThunderRT6Timer
0x0105BE|3|3332|Res|Ina|Ena|Hid|x|ThunderRT6Timer
0x0105C0|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6Frame
0x0105C2|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x0105C4|5|3332|Res|Ina|Dis|Vis|x|International
0x0105C6|5|3332|Res|Ina|Ena|Vis|x|Extract text
0x0105C8|5|3332|Res|Ina|Ena|Vis|x|Hex view
0x0105CA|5|3332|Res|Ina|Ena|Vis|x|Wrap
0x0105CC|5|3332|Res|Ina|Ena|Vis|x|Line#
0x0105CE|3|3332|Res|Ina|Ena|Vis|x|ThunderRT6PictureBoxDC
0x0105D0|4|3332|Res|Ina|Ena|Vis|x|ThunderRT6VScrollBar
0x0105D2|4|3332|Res|Ina|Ena|Hid|x|ThunderRT6HScrollBar
