5.307500,2.556700,-0.100000
5.239790,2.551060,-0.100000
5.183350,2.551060,-0.100000
5.183350,2.579280,-0.100000
5.177710,2.601860,-0.100000
5.166420,2.624440,-0.100000
5.149490,2.641380,-0.100000
5.121270,2.658310,-0.100000
5.098700,2.669600,-0.100000
5.064840,2.686540,-0.100000
5.031010,2.692180,-0.100000
4.963290,2.709120,-0.100000
4.889930,2.720410,-0.100000
4.822210,2.726050,-0.100000
4.765770,2.726050,-0.100000
4.765770,2.731700,-0.100000
4.771420,2.737350,-0.100000
4.827850,2.759930,-0.100000
4.889930,2.765570,-0.100000
4.957650,2.776860,-0.100000
5.025370,2.788150,-0.100000
5.087410,2.805090,-0.100000
5.149490,2.822020,-0.100000
5.205930,2.844600,-0.100000
5.239790,2.895410,-0.100000
5.228500,2.917990,-0.100000
5.211570,2.934930,-0.100000
5.189000,2.951860,-0.100000
5.132560,2.974440,-0.100000
5.070480,2.997020,-0.100000
4.997150,3.013960,-0.100000
4.918140,3.025240,-0.100000
4.833490,3.030890,-0.100000
4.743200,3.036530,-0.100000
4.562610,3.036530,-0.100000
4.398950,3.030890,-0.100000
4.257870,3.030890,-0.100000
4.167570,3.030890,-0.100000
4.170670,3.033990,-0.100000
4.172050,3.037950,-0.100000
4.177300,3.046960,-0.100000
4.187390,3.061800,-0.100000
4.192490,3.071410,-0.100000
4.193350,3.080180,-0.100000
4.189830,3.086610,-0.100000
4.186150,3.089320,-0.100000
4.176500,3.093570,-0.100000
4.148790,3.098640,-0.100000
4.128070,3.098640,-0.100000
4.111140,3.104280,-0.100000
4.099860,3.109930,-0.100000
4.088570,3.115570,-0.100000
4.077280,3.126860,-0.100000
4.071640,3.149440,-0.100000
4.066000,3.177660,-0.100000
4.026490,3.200240,-0.100000
3.964420,3.228470,-0.100000
3.896690,3.245400,-0.100000
3.823330,3.262340,-0.100000
3.749960,3.279280,-0.100000
3.676600,3.290570,-0.100000
3.614520,3.296220,-0.100000
3.563730,3.307510,-0.100000
3.541160,3.307510,-0.100000
3.507300,3.313150,-0.100000
3.467790,3.313150,-0.100000
3.428290,3.318800,-0.100000
3.394440,3.330090,-0.100000
3.354930,3.335730,-0.100000
3.326710,3.347020,-0.100000
3.298500,3.358310,-0.100000
3.343650,3.375240,-0.100000
3.371860,3.386530,-0.100000
3.400080,3.403470,-0.100000
3.411360,3.414760,-0.100000
3.422650,3.426050,-0.100000
3.422650,3.437340,-0.100000
3.417000,3.448630,-0.100000
3.411360,3.454280,-0.100000
3.377500,3.471220,-0.100000
3.326710,3.482510,-0.100000
3.275920,3.493800,-0.100000
3.213850,3.499440,-0.100000
3.117910,3.493800,-0.100000
3.021970,3.488150,-0.100000
2.914740,3.482510,-0.100000
2.813160,3.482510,-0.100000
2.705940,3.488150,-0.100000
2.604360,3.505080,-0.100000
2.553570,3.516370,-0.100000
2.502780,3.527660,-0.100000
2.457630,3.544600,-0.100000
2.406840,3.561530,-0.100000
2.389910,3.561530,-0.100000
2.367340,3.572820,-0.100000
2.361700,3.589760,-0.100000
2.372980,3.601050,-0.100000
2.384270,3.601050,-0.100000
2.406840,3.617990,-0.100000
2.418130,3.634920,-0.100000
2.395550,3.663150,-0.100000
2.367340,3.680080,-0.100000
2.339120,3.702660,-0.100000
2.310910,3.713950,-0.100000
2.243180,3.742180,-0.100000
2.181110,3.759110,-0.100000
2.113390,3.770400,-0.100000
2.040020,3.781700,-0.100000
1.966660,3.787340,-0.100000
1.916600,3.791190,-0.100000
1.901510,3.791350,-0.100000
1.882970,3.803160,-0.100000
1.877100,3.812140,-0.100000
1.869200,3.825750,-0.100000
1.864710,3.834010,-0.100000
1.863520,3.838090,-0.100000
1.891160,3.867540,-0.100000
1.983590,3.894600,-0.100000
2.028740,3.905890,-0.100000
2.073890,3.911530,-0.100000
2.115750,3.925490,-0.100000
2.156220,3.949540,-0.100000
2.494790,4.201030,-0.100000
2.857220,4.498290,-0.100000
2.863950,4.504280,-0.100000
2.889700,4.526810,-0.100000
2.972810,4.590100,-0.100000
3.668210,5.085960,-0.100000
3.671990,5.087590,-0.100000
3.681640,5.094220,-0.100000
3.712530,5.119730,-0.100000
3.745550,5.144190,-0.100000
3.754930,5.148850,-0.100000
3.767350,5.147750,-0.100000
3.775360,5.136520,-0.100000
3.776640,5.126730,-0.100000
3.776190,5.102180,-0.100000
3.769900,5.046030,-0.100000
3.738620,4.918340,-0.100000
3.575900,4.457700,-0.100000
3.546800,4.380080,-0.100000
3.501660,4.272830,-0.100000
3.478680,4.217650,-0.100000
3.461710,4.132150,-0.100000
3.571130,3.894440,-0.100000
3.696890,3.835120,-0.100000
4.058700,3.846340,-0.100000
4.364380,4.286770,-0.100000
4.364740,4.291160,-0.100000
4.385990,4.327200,-0.100000
4.404240,4.407410,-0.100000
4.400370,4.450470,-0.100000
4.392960,4.492990,-0.100000
4.374470,4.473580,-0.100000
4.359480,4.444270,-0.100000
4.325590,4.380080,-0.100000
4.048010,4.342510,-0.100000
3.906690,4.282820,-0.100000
3.888310,4.270050,-0.100000
3.858930,4.257240,-0.100000
3.847460,4.256250,-0.100000
3.829710,4.262720,-0.100000
3.817270,4.277290,-0.100000
3.800540,4.316280,-0.100000
3.796390,4.446150,-0.100000
3.848210,4.744960,-0.100000
3.862840,4.803470,-0.100000
3.891050,4.922010,-0.100000
3.930550,5.034920,-0.100000
3.970060,5.147830,-0.100000
4.015210,5.260720,-0.100000
4.049070,5.305890,-0.100000
4.088570,5.345410,-0.100000
4.133710,5.384920,-0.100000
4.178860,5.418790,-0.100000
4.229650,5.452660,-0.100000
4.286090,5.480890,-0.100000
4.342520,5.503470,-0.100000
4.398950,5.526050,-0.100000
4.517470,5.565570,-0.100000
4.635970,5.593790,-0.100000
4.754490,5.610720,-0.100000
4.861710,5.616370,-0.100000
4.929430,5.627660,-0.100000
4.991510,5.644600,-0.100000
5.042280,5.661530,-0.100000
5.081770,5.678470,-0.100000
5.121270,5.706700,-0.100000
5.149490,5.729270,-0.100000
5.172060,5.757500,-0.100000
5.194640,5.791370,-0.100000
5.208970,5.820050,-0.100000
5.245520,5.890390,-0.100000
5.276080,5.994820,-0.100000
5.300280,6.064780,-0.100000
5.333580,6.117960,-0.100000
5.355080,6.148470,-0.100000
5.370130,6.179810,-0.100000
5.369580,6.237340,-0.100000
5.358290,6.231690,-0.100000
5.347010,6.220400,-0.100000
5.330080,6.209110,-0.100000
5.321490,6.200510,-0.100000
5.266530,6.161840,-0.100000
5.229000,6.146140,-0.100000
5.219620,6.144900,-0.100000
5.210200,6.150570,-0.100000
5.208680,6.165980,-0.100000
5.212820,6.176950,-0.100000
5.257890,6.238040,-0.100000
5.280420,6.254270,-0.100000
5.296220,6.254270,-0.100000
5.318790,6.271210,-0.100000
5.346700,6.293940,-0.100000
4.958040,6.313760,-0.100000
4.715180,6.196600,-0.100000
4.567080,6.028670,-0.100000
4.424540,5.863370,-0.100000
4.078550,5.577510,-0.100000
3.759110,5.390630,-0.100000
3.738680,5.379280,-0.100000
3.637100,5.328470,-0.100000
3.524230,5.283300,-0.100000
3.405720,5.243790,-0.100000
3.275920,5.209920,-0.100000
3.208200,5.198630,-0.100000
3.134840,5.192990,-0.100000
3.061480,5.187340,-0.100000
2.993750,5.181700,-0.100000
2.926030,5.176050,-0.100000
2.852670,5.176050,-0.100000
2.779310,5.176050,-0.100000
2.715780,5.171160,-0.100000
2.687060,5.220960,-0.100000
2.671200,5.293150,-0.100000
2.664570,5.368480,-0.100000
2.649840,5.441730,-0.100000
2.615650,5.492180,-0.100000
2.593610,5.508710,-0.100000
2.618310,5.582160,-0.100000
2.635130,5.617180,-0.100000
2.643870,5.655440,-0.100000
2.626930,5.655890,-0.100000
2.604360,5.644600,-0.100000
2.581780,5.622010,-0.100000
2.553570,5.593790,-0.100000
2.525350,5.565570,-0.100000
2.508590,5.552150,-0.100000
2.484890,5.532260,-0.100000
2.461880,5.517800,-0.100000
2.447070,5.513600,-0.100000
2.434540,5.516860,-0.100000
2.425110,5.527420,-0.100000
2.417010,5.550390,-0.100000
2.416330,5.572570,-0.100000
2.417800,5.577980,-0.100000
2.421510,5.592770,-0.100000
2.427650,5.626740,-0.100000
2.423840,5.655660,-0.100000
2.393340,5.624820,-0.100000
2.366570,5.589960,-0.100000
2.320250,5.547440,-0.100000
2.266200,5.515820,-0.100000
2.254470,5.509110,-0.100000
2.242630,5.500650,-0.100000
2.126490,5.346270,-0.100000
2.124180,5.151340,-0.100000
2.170920,4.989940,-0.100000
2.272660,4.906840,-0.100000
2.498530,4.905850,-0.100000
3.051850,5.051370,-0.100000
3.473440,5.152590,-0.100000
3.473440,5.147830,-0.100000
3.473210,5.142030,-0.100000
3.179270,4.941110,-0.100000
2.687360,4.654600,-0.100000
2.245810,4.425030,-0.100000
2.181110,4.391370,-0.100000
2.040020,4.317990,-0.100000
1.966230,4.278000,-0.100000
1.928660,4.255840,-0.100000
1.706220,4.165810,-0.100000
1.388520,4.057860,-0.100000
1.177090,4.004420,-0.100000
1.175020,4.004190,-0.100000
1.145550,4.010810,-0.100000
1.069290,4.004930,-0.100000
0.714881,3.710000,-0.100000
0.652794,3.483420,-0.100000
0.594707,3.253220,-0.100000
0.572766,3.194600,-0.100000
0.533219,3.098630,-0.100000
0.488071,3.002670,-0.100000
0.442922,2.895410,-0.100000
0.414712,2.776860,-0.100000
0.392171,2.652670,-0.100000
0.380900,2.528470,-0.100000
0.375232,2.392990,-0.100000
0.363962,2.263150,-0.100000
0.358293,2.133310,-0.100000
0.347022,2.003470,-0.100000
0.325548,1.885380,-0.100000
0.163293,1.837000,-0.100000
0.093204,1.769410,-0.100000
0.106474,1.564440,-0.100000
0.169894,1.453610,-0.100000
0.250056,1.306600,-0.100000
0.348489,1.199880,-0.100000
0.352625,1.196220,-0.100000
0.375232,1.117190,-0.100000
0.409110,1.021220,-0.100000
0.448590,0.908317,-0.100000
0.493740,0.795413,-0.100000
0.544556,0.682510,-0.100000
0.548224,0.676620,-0.100000
0.667198,0.521290,-0.100000
1.096360,0.382114,-0.100000
1.102070,0.381834,-0.100000
1.131890,0.383511,-0.100000
1.142330,0.391999,-0.100000
1.140530,0.404899,-0.100000
1.133140,0.413243,-0.100000
1.116220,0.429062,-0.100000
0.970016,0.548454,-0.100000
0.965780,0.552679,-0.100000
0.935782,0.598239,-0.100000
0.937558,0.606479,-0.100000
0.948241,0.608900,-0.100000
0.960871,0.603871,-0.100000
0.990975,0.589388,-0.100000
1.032220,0.569120,-0.100000
1.042960,0.565655,-0.100000
1.044610,0.566325,-0.100000
1.159380,0.535528,-0.100000
1.629010,0.503953,-0.100000
1.862770,0.531866,-0.100000
2.108000,0.694492,-0.100000
2.111540,0.700589,-0.100000
2.123520,0.732301,-0.100000
2.117090,0.755642,-0.100000
2.093640,0.766417,-0.100000
2.079330,0.765858,-0.100000
2.005760,0.742076,-0.100000
1.731730,0.709423,-0.100000
1.583810,0.734954,-0.100000
1.591790,0.736949,-0.100000
1.631310,0.758143,-0.100000
1.664710,0.766216,-0.100000
1.714280,0.785724,-0.100000
1.745230,0.814461,-0.100000
1.746180,0.816363,-0.100000
1.746130,0.837040,-0.100000
1.731030,0.849933,-0.100000
1.716630,0.852513,-0.100000
1.682080,0.853433,-0.100000
1.632590,0.851285,-0.100000
1.618210,0.851813,-0.100000
1.614130,0.852989,-0.100000
1.467720,0.857805,-0.100000
1.329800,0.871359,-0.100000
1.325700,0.872431,-0.100000
1.322360,0.876392,-0.100000
1.324880,0.879466,-0.100000
1.333550,0.879938,-0.100000
1.538160,0.910578,-0.100000
1.809940,1.053980,-0.100000
1.814460,1.061400,-0.100000
1.830490,1.101390,-0.100000
1.831610,1.119770,-0.100000
1.816040,1.148850,-0.100000
1.799730,1.158950,-0.100000
1.756140,1.171620,-0.100000
1.682450,1.176540,-0.100000
1.629490,1.172130,-0.100000
1.397680,1.125420,-0.100000
1.098210,1.041430,-0.100000
1.071320,1.035510,-0.100000
1.069790,1.035280,-0.100000
1.066660,1.034460,-0.100000
1.061270,1.033380,-0.100000
1.059760,1.033340,-0.100000
1.058220,1.034330,-0.100000
1.058100,1.036440,-0.100000
1.059890,1.039480,-0.100000
1.063920,1.043430,-0.100000
1.066760,1.044050,-0.100000
1.122840,1.077510,-0.100000
1.170680,1.131720,-0.100000
1.191330,1.176770,-0.100000
1.216050,1.218700,-0.100000
1.142730,1.207510,-0.100000
1.111740,1.203380,-0.100000
0.859449,1.168920,-0.100000
0.550292,1.185170,-0.100000
0.551359,1.187530,-0.100000
0.554826,1.190220,-0.100000
0.563829,1.196130,-0.100000
0.587105,1.211680,-0.100000
0.605377,1.233240,-0.100000
0.612780,1.248980,-0.100000
0.621382,1.263850,-0.100000
0.688871,1.290280,-0.100000
0.781827,1.355890,-0.100000
0.933196,1.470510,-0.100000
0.967334,1.503580,-0.100000
0.989454,1.563150,-0.100000
0.972441,1.614870,-0.100000
0.940290,1.708350,-0.100000
0.950514,1.708980,-0.100000
1.013440,1.678360,-0.100000
1.041360,1.624250,-0.100000
1.053260,1.563840,-0.100000
1.061010,1.553990,-0.100000
1.066550,1.551930,-0.100000
1.071900,1.552860,-0.100000
1.074360,1.554410,-0.100000
1.079000,1.558820,-0.100000
1.084050,1.561290,-0.100000
1.088680,1.565140,-0.100000
1.093420,1.568950,-0.100000
1.139730,1.626410,-0.100000
1.159110,1.729490,-0.100000
1.154010,1.777670,-0.100000
1.143710,1.818890,-0.100000
1.172420,1.822590,-0.100000
1.351260,1.869920,-0.100000
1.464890,1.968520,-0.100000
1.498300,2.049560,-0.100000
1.506360,2.067460,-0.100000
1.513850,2.157150,-0.100000
1.490220,2.219210,-0.100000
1.438190,2.251110,-0.100000
1.389800,2.249800,-0.100000
1.285810,2.208880,-0.100000
1.225550,2.161130,-0.100000
1.190600,2.132710,-0.100000
1.082750,2.045380,-0.100000
0.985600,1.995900,-0.100000
0.982354,1.995560,-0.100000
0.905747,2.014160,-0.100000
0.832395,2.043270,-0.100000
0.733955,2.060330,-0.100000
0.583569,2.037330,-0.100000
0.572766,2.133310,-0.100000
0.561429,2.223640,-0.100000
0.555827,2.308310,-0.100000
0.555827,2.392990,-0.100000
0.555827,2.472020,-0.100000
0.567097,2.551050,-0.100000
0.578368,2.624440,-0.100000
0.595307,2.697830,-0.100000
0.612246,2.771220,-0.100000
0.640456,2.844600,-0.100000
0.668667,2.917990,-0.100000
0.696875,2.991380,-0.100000
0.764631,3.143800,-0.100000
0.843626,3.307510,-0.100000
0.845551,3.307510,-0.100000
0.858159,3.306000,-0.100000
1.096220,3.315750,-0.100000
1.114510,3.318800,-0.100000
1.107200,3.249920,-0.100000
1.125490,3.252970,-0.100000
1.130700,3.254050,-0.100000
1.153270,3.259690,-0.100000
1.164190,3.263450,-0.100000
1.212040,3.284730,-0.100000
1.362020,3.334740,-0.100000
1.519090,3.390850,-0.100000
1.573880,3.407290,-0.100000
1.575810,3.407900,-0.100000
1.599390,3.415770,-0.100000
1.746570,3.415770,-0.100000
1.753930,3.416170,-0.100000
1.805180,3.421870,-0.100000
1.850790,3.427570,-0.100000
1.858690,3.429050,-0.100000
1.948980,3.451620,-0.100000
1.956240,3.453880,-0.100000
1.992960,3.467660,-0.100000
2.040020,3.471940,-0.100000
2.093090,3.467110,-0.100000
2.150690,3.456640,-0.100000
2.221940,3.440190,-0.100000
2.285110,3.424390,-0.100000
2.353800,3.397970,-0.100000
2.419510,3.370580,-0.100000
2.491280,3.337440,-0.100000
2.631420,3.270160,-0.100000
2.765810,3.202940,-0.100000
2.884330,3.140840,-0.100000
2.984550,3.090710,-0.100000
3.049300,3.052930,-0.100000
3.110280,3.014110,-0.100000
3.112490,3.012760,-0.100000
3.315650,2.894210,-0.100000
3.317320,2.893270,-0.100000
3.441020,2.825780,-0.100000
3.643710,2.713140,-0.100000
4.083420,2.459380,-0.100000
4.086050,2.457940,-0.100000
4.238860,2.378680,-0.100000
4.533240,2.231450,-0.100000
4.667330,2.167060,-0.100000
4.694820,2.144150,-0.100000
4.700530,2.139890,-0.100000
4.768250,2.094730,-0.100000
4.772160,2.092310,-0.100000
4.811670,2.069730,-0.100000
4.823670,2.064360,-0.100000
4.908320,2.036130,-0.100000
4.913240,2.034700,-0.100000
5.003530,2.012110,-0.100000
5.012350,2.010530,-0.100000
5.113910,1.999240,-0.100000
5.117570,1.998940,-0.100000
5.219150,1.993290,-0.100000
5.222850,1.993190,-0.100000
5.291920,1.993190,-0.100000
5.840360,2.036360,-0.100000
5.842090,2.036630,-0.100000
6.272710,2.081070,-0.100000
6.276990,2.081360,-0.100000
6.298440,2.083510,-0.100000
6.320900,2.083510,-0.100000
6.322650,2.083530,-0.100000
6.521090,2.081430,-0.100000
7.342840,2.056180,-0.100000
7.352480,2.057040,-0.100000
7.367670,2.059710,-0.100000
7.435530,2.082340,-0.100000
7.443780,2.087250,-0.100000
7.459690,2.098330,-0.100000
7.466940,2.104160,-0.100000
7.499870,2.175760,-0.100000
7.480010,2.248580,-0.100000
7.476730,2.253220,-0.100000
7.463060,2.270960,-0.100000
7.459380,2.275340,-0.100000
7.409060,2.321130,-0.100000
7.238460,2.422930,-0.100000
7.235190,2.424370,-0.100000
6.959880,2.508660,-0.100000
6.534840,2.541680,-0.100000
6.424990,2.532890,-0.100000
6.154110,2.510310,-0.100000
6.151370,2.510020,-0.100000
6.017460,2.493280,-0.100000
5.761100,2.472390,-0.100000
5.737800,2.531770,-0.100000
5.717570,2.550580,-0.100000
5.691850,2.567760,-0.100000
5.690290,2.568630,-0.100000
5.538970,2.617950,-0.100000
5.458340,2.628440,-0.100000
5.449060,2.629090,-0.100000
5.386510,2.629090,-0.100000
5.381750,2.628920,-0.100000
5.302350,2.623240,-0.100000
5.242400,2.618240,-0.100000
5.237410,2.631690,-0.100000
5.226120,2.654270,-0.100000
5.213620,2.671620,-0.100000
5.196690,2.688560,-0.100000
5.183830,2.698610,-0.100000
5.155620,2.715540,-0.100000
5.151130,2.718000,-0.100000
5.105480,2.740840,-0.100000
5.167060,2.757640,-0.100000
5.174280,2.760060,-0.100000
5.228860,2.781900,-0.100000
5.306250,2.901440,-0.100000
5.299480,2.925250,-0.100000
5.288190,2.947830,-0.100000
5.275710,2.965160,-0.100000
5.258780,2.982100,-0.100000
5.251620,2.988320,-0.100000
5.229040,3.005250,-0.100000
5.213790,3.013820,-0.100000
5.157360,3.036400,-0.100000
5.155380,3.037160,-0.100000
5.093300,3.059740,-0.100000
5.085500,3.062050,-0.100000
5.012160,3.078990,-0.100000
5.006590,3.080030,-0.100000
4.927580,3.091310,-0.100000
4.922710,3.091830,-0.100000
4.747230,3.103150,-0.100000
4.743200,3.103270,-0.100000
4.562610,3.103270,-0.100000
4.560310,3.103230,-0.100000
4.397800,3.097630,-0.100000
4.257810,3.097630,-0.100000
4.234950,3.135790,-0.100000
4.229410,3.140340,-0.100000
4.225740,3.143050,-0.100000
4.219720,3.147000,-0.100000
4.195960,3.157410,-0.100000
4.153590,3.165200,-0.100000
4.148790,3.165380,-0.100000
4.138900,3.165380,-0.100000
4.136540,3.166200,-0.100000
4.131440,3.190740,-0.100000
4.099120,3.235600,-0.100000
4.059610,3.258190,-0.100000
4.054120,3.261000,-0.100000
3.992050,3.289230,-0.100000
3.980600,3.293220,-0.100000
3.912290,3.310290,-0.100000
3.764980,3.344310,-0.100000
3.760120,3.345240,-0.100000
3.686750,3.356530,-0.100000
3.682650,3.357030,-0.100000
3.624830,3.362290,-0.100000
3.578220,3.372660,-0.100000
3.563730,3.374250,-0.100000
3.546680,3.374250,-0.100000
3.518270,3.378980,-0.100000
3.507300,3.379890,-0.100000
3.472540,3.379890,-0.100000
3.471050,3.380100,-0.100000
3.489390,3.426050,-0.100000
3.489390,3.437340,-0.100000
3.482340,3.467210,-0.100000
3.476690,3.478500,-0.100000
3.464200,3.495820,-0.100000
3.458560,3.501470,-0.100000
3.441220,3.513960,-0.100000
3.407360,3.530900,-0.100000
3.391990,3.536370,-0.100000
3.290410,3.558950,-0.100000
3.281960,3.560260,-0.100000
3.219890,3.565900,-0.100000
3.209930,3.566060,-0.100000
3.018460,3.554800,-0.100000
2.912990,3.549250,-0.100000
2.814920,3.549250,-0.100000
2.713200,3.554600,-0.100000
2.617090,3.570620,-0.100000
2.521830,3.591790,-0.100000
2.481070,3.607090,-0.100000
2.479110,3.607790,-0.100000
2.470250,3.676610,-0.100000
2.447670,3.704840,-0.100000
2.429900,3.720370,-0.100000
2.405530,3.734990,-0.100000
2.380820,3.754770,-0.100000
2.363920,3.764620,-0.100000
2.336140,3.775740,-0.100000
2.268860,3.803780,-0.100000
2.260750,3.806570,-0.100000
2.198670,3.823500,-0.100000
2.192080,3.824950,-0.100000
2.123950,3.836300,-0.100000
2.072940,3.844150,-0.100000
2.082160,3.845310,-0.100000
2.095000,3.848220,-0.100000
2.136870,3.862180,-0.100000
2.149840,3.868120,-0.100000
2.190320,3.892170,-0.100000
2.193150,3.893950,-0.100000
2.535880,4.148390,-0.100000
2.901820,4.448640,-0.100000
2.932260,4.475370,-0.100000
3.011750,4.535880,-0.100000
3.698370,5.025360,-0.100000
3.675280,4.939390,-0.100000
3.513400,4.481120,-0.100000
3.484790,4.404790,-0.100000
3.417070,4.243310,-0.100000
3.413210,4.230640,-0.100000
3.396250,4.145130,-0.100000
3.395370,4.139400,-0.100000
3.533140,3.839570,-0.100000
3.678960,3.770830,-0.100000
4.079950,3.783070,-0.100000
4.431550,4.271780,-0.100000
4.445210,4.296430,-0.100000
4.470890,4.410800,-0.100000
4.466620,4.458510,-0.100000
4.464970,4.467220,-0.100000
4.459860,4.498010,-0.100000
4.392960,4.559730,-0.100000
4.352730,4.546500,-0.100000
4.318050,4.509210,-0.100000
4.297730,4.469590,-0.100000
4.284750,4.441900,-0.100000
4.039060,4.408640,-0.100000
4.026060,4.405530,-0.100000
3.876830,4.342510,-0.100000
3.868620,4.337640,-0.100000
3.865260,4.335300,-0.100000
3.862850,4.440030,-0.100000
3.912960,4.728780,-0.100000
3.927670,4.787650,-0.100000
3.955180,4.903220,-0.100000
4.032570,5.124400,-0.100000
4.073900,5.227750,-0.100000
4.099620,5.262060,-0.100000
4.134200,5.296650,-0.100000
4.175780,5.333040,-0.100000
4.217430,5.364290,-0.100000
4.263220,5.394830,-0.100000
4.313460,5.419950,-0.100000
4.421920,5.463360,-0.100000
4.535790,5.501320,-0.100000
4.648450,5.528160,-0.100000
4.760970,5.544230,-0.100000
4.865220,5.549720,-0.100000
4.872680,5.550540,-0.100000
4.940410,5.561830,-0.100000
4.947000,5.563270,-0.100000
5.009070,5.580210,-0.100000
5.012620,5.581280,-0.100000
5.063380,5.598220,-0.100000
5.068560,5.600190,-0.100000
5.108060,5.617120,-0.100000
5.120580,5.624170,-0.100000
5.160080,5.652400,-0.100000
5.162970,5.654580,-0.100000
5.191180,5.677160,-0.100000
5.201610,5.687590,-0.100000
5.224190,5.715820,-0.100000
5.227600,5.720490,-0.100000
5.250180,5.754360,-0.100000
5.254340,5.761530,-0.100000
5.266470,5.785800,-0.100000
5.308610,5.868600,-0.100000
5.340910,5.978950,-0.100000
5.360440,6.035840,-0.100000
5.386820,6.077710,-0.100000
5.410840,6.111800,-0.100000
5.433610,6.159220,-0.100000
5.434280,6.161420,-0.100000
5.433380,6.256930,-0.100000
5.413470,6.287620,-0.100000
5.376590,6.353620,-0.100000
5.362920,6.358760,-0.100000
4.947980,6.379730,-0.100000
4.669110,6.244890,-0.100000
4.513340,6.068260,-0.100000
4.377480,5.910700,-0.100000
4.373580,5.906470,-0.100000
4.045750,5.635640,-0.100000
3.725600,5.448360,-0.100000
3.707530,5.438320,-0.100000
3.609730,5.389400,-0.100000
3.501260,5.346000,-0.100000
3.386720,5.307810,-0.100000
3.261980,5.275260,-0.100000
3.200140,5.264950,-0.100000
3.055930,5.253850,-0.100000
2.923250,5.242790,-0.100000
2.779310,5.242790,-0.100000
2.774190,5.242590,-0.100000
2.750980,5.240810,-0.100000
2.749690,5.244010,-0.100000
2.737680,5.299010,-0.100000
2.731070,5.374080,-0.100000
2.713560,5.461580,-0.100000
2.669810,5.533330,-0.100000
2.677920,5.552130,-0.100000
2.695990,5.589790,-0.100000
2.710590,5.654460,-0.100000
2.643870,5.722630,-0.100000
2.626930,5.722630,-0.100000
2.597080,5.715580,-0.100000
2.574500,5.704290,-0.100000
2.557160,5.691780,-0.100000
2.494630,5.629230,-0.100000
2.486530,5.678540,-0.100000
2.383270,5.708360,-0.100000
2.340400,5.665470,-0.100000
2.313860,5.630910,-0.100000
2.284440,5.603760,-0.100000
2.234660,5.574640,-0.100000
2.233080,5.573760,-0.100000
